symbol,rebalance_date,weight
EA,2013-06-30,0.02
EA,2013-06-30,0.02
HBI,2013-06-30,0.02
HBI,2013-06-30,0.02
HBI,2013-06-30,0.02
HBI,2013-06-30,0.02
ABBV,2013-06-30,0.02
ABBV,2013-06-30,0.02
ABBV,2013-06-30,0.02
ABBV,2013-06-30,0.02
ABC,2013-06-30,0.02
ABC,2013-06-30,0.02
ABC,2013-06-30,0.02
ABC,2013-06-30,0.02
KEY,2013-06-30,0.02
KEY,2013-06-30,0.02
INTU,2013-07-31,0.019219964927642334
INTU,2013-07-31,0.019219964927642334
INTU,2013-07-31,0.019219964927642334
INTU,2013-07-31,0.019219964927642334
C,2013-07-31,0.020044402161894077
C,2013-07-31,0.020044402161894077
C,2013-07-31,0.020044402161894077
C,2013-07-31,0.020044402161894077
COTY,2013-07-31,0.019111960640254083
COTY,2013-07-31,0.019111960640254083
COTY,2013-07-31,0.019111960640254083
COTY,2013-07-31,0.019111960640254083
TSN,2013-07-31,0.018903969510156056
TSN,2013-07-31,0.018903969510156056
TSN,2013-07-31,0.018903969510156056
TSN,2013-07-31,0.018903969510156056
KEY,2013-07-31,0.02003022011502648
KEY,2013-07-31,0.02003022011502648
KEY,2013-07-31,0.02003022011502648
KEY,2013-07-31,0.02003022011502648
DAL,2013-07-31,0.021540225102595952
DAL,2013-07-31,0.021540225102595952
DAL,2013-07-31,0.021540225102595952
DAL,2013-07-31,0.021540225102595952
HD,2013-07-31,0.01899219551468907
HD,2013-07-31,0.01899219551468907
HD,2013-07-31,0.01899219551468907
HD,2013-07-31,0.01899219551468907
BSX,2013-07-31,0.022711589012176358
BSX,2013-07-31,0.022711589012176358
BSX,2013-07-31,0.022711589012176358
BSX,2013-07-31,0.022711589012176358
KR,2013-07-31,0.020157362985767802
KR,2013-07-31,0.020157362985767802
KR,2013-07-31,0.020157362985767802
KR,2013-07-31,0.020157362985767802
BAC,2013-07-31,0.020068921164488267
BAC,2013-07-31,0.020068921164488267
BAC,2013-07-31,0.020068921164488267
BAC,2013-07-31,0.020068921164488267
TGNA,2013-07-31,0.01969363438108422
TGNA,2013-07-31,0.01969363438108422
TGNA,2013-07-31,0.01969363438108422
TGNA,2013-07-31,0.01969363438108422
XLNX,2013-07-31,0.020007842636837882
XLNX,2013-07-31,0.020007842636837882
XLNX,2013-07-31,0.020007842636837882
XLNX,2013-07-31,0.020007842636837882
T,2013-07-31,0.019035423694774883
T,2013-07-31,0.019035423694774883
C,2013-08-31,0.02
C,2013-08-31,0.02
C,2013-08-31,0.02
C,2013-08-31,0.02
AAPL,2013-08-31,0.02
AAPL,2013-08-31,0.02
AAPL,2013-08-31,0.02
AAPL,2013-08-31,0.02
COTY,2013-08-31,0.02
COTY,2013-08-31,0.02
COTY,2013-08-31,0.02
COTY,2013-08-31,0.02
UNH,2013-08-31,0.02
UNH,2013-08-31,0.02
UNH,2013-08-31,0.02
UNH,2013-08-31,0.02
AIG,2013-08-31,0.02
AIG,2013-08-31,0.02
AIG,2013-08-31,0.02
AIG,2013-08-31,0.02
VIAB,2013-08-31,0.02
VIAB,2013-08-31,0.02
VIAB,2013-08-31,0.02
VIAB,2013-08-31,0.02
GT,2013-08-31,0.02
GT,2013-08-31,0.02
GT,2013-08-31,0.02
GT,2013-08-31,0.02
UAA,2013-08-31,0.02
UAA,2013-08-31,0.02
UAA,2013-08-31,0.02
UAA,2013-08-31,0.02
BAC,2013-08-31,0.02
BAC,2013-08-31,0.02
BAC,2013-08-31,0.02
BAC,2013-08-31,0.02
HBI,2013-08-31,0.02
HBI,2013-08-31,0.02
HBI,2013-08-31,0.02
HBI,2013-08-31,0.02
ANTM,2013-08-31,0.02
ANTM,2013-08-31,0.02
ANTM,2013-08-31,0.02
ANTM,2013-08-31,0.02
BBY,2013-08-31,0.02
BBY,2013-08-31,0.02
BBY,2013-08-31,0.02
BBY,2013-08-31,0.02
CELG,2013-08-31,0.02
CELG,2013-08-31,0.02
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
FB,2013-09-30,0.02210065928381137
ROK,2013-09-30,0.018902366565811138
ROK,2013-09-30,0.018902366565811138
ROK,2013-09-30,0.018902366565811138
ROK,2013-09-30,0.018902366565811138
AAPL,2013-09-30,0.02110692026349026
AAPL,2013-09-30,0.02110692026349026
AAPL,2013-09-30,0.02110692026349026
AAPL,2013-09-30,0.02110692026349026
V,2013-09-30,0.01944400583835789
V,2013-09-30,0.01944400583835789
V,2013-09-30,0.01944400583835789
V,2013-09-30,0.01944400583835789
CHK,2013-09-30,0.019197258445845744
CHK,2013-09-30,0.019197258445845744
CHK,2013-09-30,0.019197258445845744
CHK,2013-09-30,0.019197258445845744
CELG,2013-09-30,0.019906502621416838
CELG,2013-09-30,0.019906502621416838
CELG,2013-09-30,0.019906502621416838
CELG,2013-09-30,0.019906502621416838
PCLN,2013-09-30,0.018382325635101986
PCLN,2013-09-30,0.018382325635101986
PCLN,2013-09-30,0.018382325635101986
PCLN,2013-09-30,0.018382325635101986
C,2013-09-30,0.019593866234207814
C,2013-09-30,0.019593866234207814
C,2013-09-30,0.019593866234207814
C,2013-09-30,0.019593866234207814
SWKS,2013-09-30,0.019915080785926416
SWKS,2013-09-30,0.019915080785926416
SWKS,2013-09-30,0.019915080785926416
SWKS,2013-09-30,0.019915080785926416
FFIV,2013-09-30,0.02069591724746844
FFIV,2013-09-30,0.02069591724746844
FFIV,2013-09-30,0.02069591724746844
FFIV,2013-09-30,0.02069591724746844
SBUX,2013-09-30,0.018906056397858636
SBUX,2013-09-30,0.018906056397858636
SBUX,2013-09-30,0.018906056397858636
SBUX,2013-09-30,0.018906056397858636
CF,2013-09-30,0.01949676279378418
CF,2013-09-30,0.01949676279378418
FB,2013-10-31,0.022751835515487807
FB,2013-10-31,0.022751835515487807
FB,2013-10-31,0.022751835515487807
FB,2013-10-31,0.022751835515487807
UNH,2013-10-31,0.020117114069074148
UNH,2013-10-31,0.020117114069074148
UNH,2013-10-31,0.020117114069074148
UNH,2013-10-31,0.020117114069074148
AAPL,2013-10-31,0.019776025408620227
AAPL,2013-10-31,0.019776025408620227
AAPL,2013-10-31,0.019776025408620227
AAPL,2013-10-31,0.019776025408620227
MYL,2013-10-31,0.019370490321780287
MYL,2013-10-31,0.019370490321780287
MU,2013-10-31,0.022176517016343676
MU,2013-10-31,0.022176517016343676
MU,2013-10-31,0.022176517016343676
MU,2013-10-31,0.022176517016343676
UNP,2013-10-31,0.01891122660559184
UNP,2013-10-31,0.01891122660559184
UNP,2013-10-31,0.01891122660559184
UNP,2013-10-31,0.01891122660559184
PX,2013-10-31,0.01855368741953391
PX,2013-10-31,0.01855368741953391
PX,2013-10-31,0.01855368741953391
PX,2013-10-31,0.01855368741953391
INTC,2013-10-31,0.0186322370081916
INTC,2013-10-31,0.0186322370081916
INTC,2013-10-31,0.0186322370081916
INTC,2013-10-31,0.0186322370081916
RCL,2013-10-31,0.021357251918953088
RCL,2013-10-31,0.021357251918953088
RCL,2013-10-31,0.021357251918953088
RCL,2013-10-31,0.021357251918953088
AAL,2013-10-31,0.021110016160640302
AAL,2013-10-31,0.021110016160640302
AAL,2013-10-31,0.021110016160640302
AAL,2013-10-31,0.021110016160640302
T,2013-10-31,0.018913928700829672
T,2013-10-31,0.018913928700829672
T,2013-10-31,0.018913928700829672
T,2013-10-31,0.018913928700829672
C,2013-10-31,0.01961762531693999
C,2013-10-31,0.01961762531693999
C,2013-10-31,0.01961762531693999
C,2013-10-31,0.01961762531693999
USB,2013-10-31,0.0183972896989036
USB,2013-10-31,0.0183972896989036
USB,2013-10-31,0.0183972896989036
USB,2013-10-31,0.0183972896989036
AAPL,2013-11-30,0.02
AAPL,2013-11-30,0.02
AAPL,2013-11-30,0.02
AAPL,2013-11-30,0.02
ABC,2013-11-30,0.02
ABC,2013-11-30,0.02
ABC,2013-11-30,0.02
ABC,2013-11-30,0.02
BAC,2013-11-30,0.02
BAC,2013-11-30,0.02
BAC,2013-11-30,0.02
BAC,2013-11-30,0.02
PFG,2013-11-30,0.02
PFG,2013-11-30,0.02
PFG,2013-11-30,0.02
PFG,2013-11-30,0.02
NKE,2013-11-30,0.02
NKE,2013-11-30,0.02
NKE,2013-11-30,0.02
NKE,2013-11-30,0.02
ABT,2013-11-30,0.02
ABT,2013-11-30,0.02
ABT,2013-11-30,0.02
ABT,2013-11-30,0.02
PG,2013-11-30,0.02
PG,2013-11-30,0.02
PG,2013-11-30,0.02
PG,2013-11-30,0.02
ADS,2013-11-30,0.02
ADS,2013-11-30,0.02
ADS,2013-11-30,0.02
ADS,2013-11-30,0.02
DAL,2013-11-30,0.02
DAL,2013-11-30,0.02
DAL,2013-11-30,0.02
DAL,2013-11-30,0.02
PGR,2013-11-30,0.02
PGR,2013-11-30,0.02
PGR,2013-11-30,0.02
PGR,2013-11-30,0.02
NLSN,2013-11-30,0.02
NLSN,2013-11-30,0.02
NLSN,2013-11-30,0.02
NLSN,2013-11-30,0.02
AMP,2013-11-30,0.02
AMP,2013-11-30,0.02
AMP,2013-11-30,0.02
AMP,2013-11-30,0.02
AON,2013-11-30,0.02
AON,2013-11-30,0.02
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
MA,2013-12-31,0.019068859617820812
MA,2013-12-31,0.019068859617820812
MA,2013-12-31,0.019068859617820812
MA,2013-12-31,0.019068859617820812
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
MO,2013-12-31,0.01890169397090668
MO,2013-12-31,0.01890169397090668
MO,2013-12-31,0.01890169397090668
MO,2013-12-31,0.01890169397090668
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
AAPL,2013-12-31,0.019764495303134417
FAST,2013-12-31,0.019894465122158513
FAST,2013-12-31,0.019894465122158513
FAST,2013-12-31,0.019894465122158513
FAST,2013-12-31,0.019894465122158513
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
FB,2013-12-31,0.021855850192433295
CMG,2013-12-31,0.01929182644610341
CMG,2013-12-31,0.01929182644610341
CMG,2013-12-31,0.01929182644610341
CMG,2013-12-31,0.01929182644610341
MNST,2013-12-31,0.01971054076667089
MNST,2013-12-31,0.01971054076667089
MNST,2013-12-31,0.01971054076667089
MNST,2013-12-31,0.01971054076667089
MPC,2013-12-31,0.0211968743516021
MPC,2013-12-31,0.0211968743516021
FB,2014-01-31,0.02231120913583543
FB,2014-01-31,0.02231120913583543
FB,2014-01-31,0.02231120913583543
FB,2014-01-31,0.02231120913583543
LVLT,2014-01-31,0.019476566113351607
LVLT,2014-01-31,0.019476566113351607
LVLT,2014-01-31,0.019476566113351607
LVLT,2014-01-31,0.019476566113351607
AAPL,2014-01-31,0.019921298975515363
AAPL,2014-01-31,0.019921298975515363
AAPL,2014-01-31,0.019921298975515363
AAPL,2014-01-31,0.019921298975515363
LOW,2014-01-31,0.01891491549918419
LOW,2014-01-31,0.01891491549918419
LOW,2014-01-31,0.01891491549918419
LOW,2014-01-31,0.01891491549918419
LUV,2014-01-31,0.019768511640905127
LUV,2014-01-31,0.019768511640905127
LUV,2014-01-31,0.019768511640905127
LUV,2014-01-31,0.019768511640905127
AAL,2014-01-31,0.020454044743213506
AAL,2014-01-31,0.020454044743213506
AAL,2014-01-31,0.020454044743213506
AAL,2014-01-31,0.020454044743213506
LLY,2014-01-31,0.018750664116307103
LLY,2014-01-31,0.018750664116307103
LLY,2014-01-31,0.018750664116307103
LLY,2014-01-31,0.018750664116307103
ILMN,2014-01-31,0.020594655816057555
ILMN,2014-01-31,0.020594655816057555
ILMN,2014-01-31,0.020594655816057555
ILMN,2014-01-31,0.020594655816057555
BAC,2014-01-31,0.0192710768254964
BAC,2014-01-31,0.0192710768254964
BAC,2014-01-31,0.0192710768254964
BAC,2014-01-31,0.0192710768254964
HAR,2014-01-31,0.02221481055057247
HAR,2014-01-31,0.02221481055057247
HAR,2014-01-31,0.02221481055057247
HAR,2014-01-31,0.02221481055057247
GPN,2014-01-31,0.019362594359504166
GPN,2014-01-31,0.019362594359504166
GPN,2014-01-31,0.019362594359504166
GPN,2014-01-31,0.019362594359504166
M,2014-01-31,0.019488699092807045
M,2014-01-31,0.019488699092807045
M,2014-01-31,0.019488699092807045
M,2014-01-31,0.019488699092807045
LYB,2014-01-31,0.018941906262500016
LYB,2014-01-31,0.018941906262500016
AAL,2014-02-28,0.020008162254952576
AAL,2014-02-28,0.020008162254952576
AAL,2014-02-28,0.020008162254952576
AAL,2014-02-28,0.020008162254952576
STZ,2014-02-28,0.01922563732994303
STZ,2014-02-28,0.01922563732994303
STZ,2014-02-28,0.01922563732994303
STZ,2014-02-28,0.01922563732994303
FB,2014-02-28,0.0222743028873432
FB,2014-02-28,0.0222743028873432
FB,2014-02-28,0.0222743028873432
FB,2014-02-28,0.0222743028873432
AAPL,2014-02-28,0.02005804720706662
AAPL,2014-02-28,0.02005804720706662
AAPL,2014-02-28,0.02005804720706662
AAPL,2014-02-28,0.02005804720706662
BAC,2014-02-28,0.019167187714628692
BAC,2014-02-28,0.019167187714628692
BAC,2014-02-28,0.019167187714628692
BAC,2014-02-28,0.019167187714628692
EBAY,2014-02-28,0.019313118439167658
EBAY,2014-02-28,0.019313118439167658
EBAY,2014-02-28,0.019313118439167658
EBAY,2014-02-28,0.019313118439167658
LVLT,2014-02-28,0.021084053737938042
LVLT,2014-02-28,0.021084053737938042
LVLT,2014-02-28,0.021084053737938042
LVLT,2014-02-28,0.021084053737938042
AVGO,2014-02-28,0.020015207633491777
AVGO,2014-02-28,0.020015207633491777
TSN,2014-02-28,0.02012326985053835
TSN,2014-02-28,0.02012326985053835
TSN,2014-02-28,0.02012326985053835
TSN,2014-02-28,0.02012326985053835
MU,2014-02-28,0.01983345933306822
MU,2014-02-28,0.01983345933306822
MU,2014-02-28,0.01983345933306822
MU,2014-02-28,0.01983345933306822
LUV,2014-02-28,0.01991760023762999
LUV,2014-02-28,0.01991760023762999
LUV,2014-02-28,0.01991760023762999
LUV,2014-02-28,0.01991760023762999
LLY,2014-02-28,0.019603059532449323
LLY,2014-02-28,0.019603059532449323
LLY,2014-02-28,0.019603059532449323
LLY,2014-02-28,0.019603059532449323
AYI,2014-02-28,0.01938449765852842
AYI,2014-02-28,0.01938449765852842
AYI,2014-02-28,0.01938449765852842
AYI,2014-02-28,0.01938449765852842
LVLT,2014-03-31,0.020920065452669754
LVLT,2014-03-31,0.020920065452669754
LVLT,2014-03-31,0.020920065452669754
LVLT,2014-03-31,0.020920065452669754
TSN,2014-03-31,0.019572956026226728
TSN,2014-03-31,0.019572956026226728
TSN,2014-03-31,0.019572956026226728
TSN,2014-03-31,0.019572956026226728
LUV,2014-03-31,0.02006328251772006
LUV,2014-03-31,0.02006328251772006
LUV,2014-03-31,0.02006328251772006
LUV,2014-03-31,0.02006328251772006
UAA,2014-03-31,0.02143578685243192
UAA,2014-03-31,0.02143578685243192
UAA,2014-03-31,0.02143578685243192
UAA,2014-03-31,0.02143578685243192
BAC,2014-03-31,0.020309240118852944
BAC,2014-03-31,0.020309240118852944
BAC,2014-03-31,0.020309240118852944
BAC,2014-03-31,0.020309240118852944
HP,2014-03-31,0.02001712976467429
HP,2014-03-31,0.02001712976467429
HP,2014-03-31,0.02001712976467429
HP,2014-03-31,0.02001712976467429
M,2014-03-31,0.02018356592488349
M,2014-03-31,0.02018356592488349
M,2014-03-31,0.02018356592488349
M,2014-03-31,0.02018356592488349
LLY,2014-03-31,0.020097699385906043
LLY,2014-03-31,0.020097699385906043
LLY,2014-03-31,0.020097699385906043
LLY,2014-03-31,0.020097699385906043
MO,2014-03-31,0.018860823104869875
MO,2014-03-31,0.018860823104869875
MO,2014-03-31,0.018860823104869875
MO,2014-03-31,0.018860823104869875
KEY,2014-03-31,0.019766147955467658
KEY,2014-03-31,0.019766147955467658
KEY,2014-03-31,0.019766147955467658
KEY,2014-03-31,0.019766147955467658
STZ,2014-03-31,0.019412301216420208
STZ,2014-03-31,0.019412301216420208
STZ,2014-03-31,0.019412301216420208
STZ,2014-03-31,0.019412301216420208
T,2014-03-31,0.019146758710075727
T,2014-03-31,0.019146758710075727
T,2014-03-31,0.019146758710075727
T,2014-03-31,0.019146758710075727
HAR,2014-03-31,0.020428485939602625
HAR,2014-03-31,0.020428485939602625
AAPL,2014-04-30,0.020945402913263692
AAPL,2014-04-30,0.020945402913263692
AAPL,2014-04-30,0.020945402913263692
AAPL,2014-04-30,0.020945402913263692
AAL,2014-04-30,0.0227957269604943
AAL,2014-04-30,0.0227957269604943
AAL,2014-04-30,0.0227957269604943
AAL,2014-04-30,0.0227957269604943
ABT,2014-04-30,0.018472652520014274
ABT,2014-04-30,0.018472652520014274
ABT,2014-04-30,0.018472652520014274
ABT,2014-04-30,0.018472652520014274
HRL,2014-04-30,0.018269820068719064
HRL,2014-04-30,0.018269820068719064
HRL,2014-04-30,0.018269820068719064
HRL,2014-04-30,0.018269820068719064
HP,2014-04-30,0.020413241503839146
HP,2014-04-30,0.020413241503839146
HP,2014-04-30,0.020413241503839146
HP,2014-04-30,0.020413241503839146
MO,2014-04-30,0.018328681277131945
MO,2014-04-30,0.018328681277131945
MO,2014-04-30,0.018328681277131945
MO,2014-04-30,0.018328681277131945
INTC,2014-04-30,0.01886490004464132
INTC,2014-04-30,0.01886490004464132
INTC,2014-04-30,0.01886490004464132
INTC,2014-04-30,0.01886490004464132
HD,2014-04-30,0.01874409428651407
HD,2014-04-30,0.01874409428651407
HD,2014-04-30,0.01874409428651407
HD,2014-04-30,0.01874409428651407
T,2014-04-30,0.019178402425217646
T,2014-04-30,0.019178402425217646
T,2014-04-30,0.019178402425217646
T,2014-04-30,0.019178402425217646
ABBV,2014-04-30,0.021895383947877926
ABBV,2014-04-30,0.021895383947877926
ABBV,2014-04-30,0.021895383947877926
ABBV,2014-04-30,0.021895383947877926
SWKS,2014-04-30,0.02338652199068182
SWKS,2014-04-30,0.02338652199068182
SWKS,2014-04-30,0.02338652199068182
SWKS,2014-04-30,0.02338652199068182
EIX,2014-04-30,0.01904872126695951
EIX,2014-04-30,0.01904872126695951
EIX,2014-04-30,0.01904872126695951
EIX,2014-04-30,0.01904872126695951
ABC,2014-04-30,0.019312901589290627
ABC,2014-04-30,0.019312901589290627
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
MO,2014-05-31,0.02
MO,2014-05-31,0.02
MO,2014-05-31,0.02
MO,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
AAPL,2014-05-31,0.02
FB,2014-06-30,0.02047340447682788
FB,2014-06-30,0.02047340447682788
FB,2014-06-30,0.02047340447682788
FB,2014-06-30,0.02047340447682788
EL,2014-06-30,0.01923584979515762
EL,2014-06-30,0.01923584979515762
EL,2014-06-30,0.01923584979515762
EL,2014-06-30,0.01923584979515762
HRS,2014-06-30,0.019295563503870974
HRS,2014-06-30,0.019295563503870974
HRS,2014-06-30,0.019295563503870974
HRS,2014-06-30,0.019295563503870974
MO,2014-06-30,0.019695918932660525
MO,2014-06-30,0.019695918932660525
MO,2014-06-30,0.019695918932660525
MO,2014-06-30,0.019695918932660525
LVLT,2014-06-30,0.02087677969154593
LVLT,2014-06-30,0.02087677969154593
LVLT,2014-06-30,0.02087677969154593
LVLT,2014-06-30,0.02087677969154593
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
INTC,2014-06-30,0.020214587867689718
LLY,2014-06-30,0.01959076062578853
LLY,2014-06-30,0.01959076062578853
LLY,2014-06-30,0.01959076062578853
LLY,2014-06-30,0.01959076062578853
NFX,2014-06-30,0.020180988347456054
NFX,2014-06-30,0.020180988347456054
NFX,2014-06-30,0.020180988347456054
NFX,2014-06-30,0.020180988347456054
LUV,2014-06-30,0.02029868261009431
LUV,2014-06-30,0.02029868261009431
LUV,2014-06-30,0.02029868261009431
LUV,2014-06-30,0.02029868261009431
C,2014-06-30,0.019433438208759216
C,2014-06-30,0.019433438208759216
C,2014-06-30,0.019433438208759216
C,2014-06-30,0.019433438208759216
DAL,2014-06-30,0.02074122454870085
DAL,2014-06-30,0.02074122454870085
DAL,2014-06-30,0.02074122454870085
DAL,2014-06-30,0.02074122454870085
CLX,2014-06-30,0.019496427047517275
CLX,2014-06-30,0.019496427047517275
INTU,2014-07-31,0.018325985406047463
INTU,2014-07-31,0.018325985406047463
INTU,2014-07-31,0.018325985406047463
INTU,2014-07-31,0.018325985406047463
AAL,2014-07-31,0.022302356444172947
AAL,2014-07-31,0.022302356444172947
AAL,2014-07-31,0.022302356444172947
AAL,2014-07-31,0.022302356444172947
INTC,2014-07-31,0.021144104553627353
INTC,2014-07-31,0.021144104553627353
INTC,2014-07-31,0.021144104553627353
INTC,2014-07-31,0.021144104553627353
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
DLR,2014-07-31,0.018284162564660512
DLR,2014-07-31,0.018284162564660512
DLR,2014-07-31,0.018284162564660512
DLR,2014-07-31,0.018284162564660512
LVLT,2014-07-31,0.019905030273307547
LVLT,2014-07-31,0.019905030273307547
LVLT,2014-07-31,0.019905030273307547
LVLT,2014-07-31,0.019905030273307547
ABC,2014-07-31,0.018293429327722113
ABC,2014-07-31,0.018293429327722113
ABC,2014-07-31,0.018293429327722113
ABC,2014-07-31,0.018293429327722113
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
FB,2014-07-31,0.021573839656073786
WMB,2014-07-31,0.018754883585884848
WMB,2014-07-31,0.018754883585884848
WMB,2014-07-31,0.018754883585884848
WMB,2014-07-31,0.018754883585884848
ABT,2014-07-31,0.01873136010346521
ABT,2014-07-31,0.01873136010346521
ABT,2014-07-31,0.01873136010346521
ABT,2014-07-31,0.01873136010346521
MO,2014-07-31,0.01886147313186134
MO,2014-07-31,0.01886147313186134
MO,2014-07-31,0.01886147313186134
MO,2014-07-31,0.01886147313186134
MU,2014-07-31,0.022442355562289566
MU,2014-07-31,0.022442355562289566
MU,2014-07-31,0.022442355562289566
MU,2014-07-31,0.022442355562289566
AAP,2014-07-31,0.019614359469627047
AAP,2014-07-31,0.019614359469627047
INTC,2014-08-31,0.02
INTC,2014-08-31,0.02
INTC,2014-08-31,0.02
INTC,2014-08-31,0.02
MO,2014-08-31,0.02
MO,2014-08-31,0.02
MO,2014-08-31,0.02
MO,2014-08-31,0.02
T,2014-08-31,0.02
T,2014-08-31,0.02
T,2014-08-31,0.02
T,2014-08-31,0.02
FB,2014-08-31,0.02
FB,2014-08-31,0.02
FB,2014-08-31,0.02
FB,2014-08-31,0.02
MRO,2014-08-31,0.02
MRO,2014-08-31,0.02
MRO,2014-08-31,0.02
MRO,2014-08-31,0.02
AIG,2014-08-31,0.02
AIG,2014-08-31,0.02
AIG,2014-08-31,0.02
AIG,2014-08-31,0.02
DIS,2014-08-31,0.02
DIS,2014-08-31,0.02
DIS,2014-08-31,0.02
DIS,2014-08-31,0.02
SYY,2014-08-31,0.02
SYY,2014-08-31,0.02
SYY,2014-08-31,0.02
SYY,2014-08-31,0.02
SYMC,2014-08-31,0.02
SYMC,2014-08-31,0.02
SYMC,2014-08-31,0.02
SYMC,2014-08-31,0.02
TAP,2014-08-31,0.02
TAP,2014-08-31,0.02
TAP,2014-08-31,0.02
TAP,2014-08-31,0.02
COO,2014-08-31,0.02
COO,2014-08-31,0.02
COO,2014-08-31,0.02
COO,2014-08-31,0.02
SPG,2014-08-31,0.02
SPG,2014-08-31,0.02
SPG,2014-08-31,0.02
SPG,2014-08-31,0.02
SNA,2014-08-31,0.02
SNA,2014-08-31,0.02
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
INTC,2014-09-30,0.020039279464859297
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
LLY,2014-09-30,0.01788695077570057
LLY,2014-09-30,0.01788695077570057
LLY,2014-09-30,0.01788695077570057
LLY,2014-09-30,0.01788695077570057
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
FB,2014-09-30,0.02511976422426451
CVS,2014-09-30,0.01880008670608452
CVS,2014-09-30,0.01880008670608452
CVS,2014-09-30,0.01880008670608452
CVS,2014-09-30,0.01880008670608452
T,2014-09-30,0.01769512820373583
T,2014-09-30,0.01769512820373583
T,2014-09-30,0.01769512820373583
T,2014-09-30,0.01769512820373583
RSG,2014-09-30,0.016819667266336914
RSG,2014-09-30,0.016819667266336914
RSG,2014-09-30,0.016819667266336914
RSG,2014-09-30,0.016819667266336914
V,2014-09-30,0.019337572292727
V,2014-09-30,0.019337572292727
V,2014-09-30,0.019337572292727
V,2014-09-30,0.019337572292727
CTXS,2014-09-30,0.01966383270602219
CTXS,2014-09-30,0.01966383270602219
CTXS,2014-09-30,0.01966383270602219
CTXS,2014-09-30,0.01966383270602219
MO,2014-09-30,0.019717169015771113
